"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","gene_biotype","external_gene_source","transcript_count","description"
"ENSG00000143207",2622.65792817286,-2.547281464619,0.0949470536808181,2.48540769057524e-159,8.6628790192111e-158,"64326","COP1","protein_coding","HGNC Symbol",11,"COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]"
"ENSG00000217026",670.355123060442,-6.23400031527776,0.232346121173821,3.10203898577141e-159,1.07956631166404e-157,"NA","RPL10P1","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10300]"
"ENSG00000129680",1183.03665402534,7.09965987595802,0.263804908998503,5.38331035058589e-159,1.87063889351409e-157,"79649","MAP7D3","protein_coding","HGNC Symbol",8,"MAP7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25742]"
"ENSG00000184216",4917.37038398227,2.4309051303043,0.090730561535293,6.20826216234197e-159,2.15402165906181e-157,"3654","IRAK1","protein_coding","HGNC Symbol",13,"interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]"
"ENSG00000169689",673.650960619064,4.87283929601819,0.181930255127594,2.53567111234604e-158,8.78442663047951e-157,"201254","CENPX","protein_coding","HGNC Symbol",11,"centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422]"
"ENSG00000135925",935.575893034789,-8.16112099254632,0.304290784303169,3.01945672674407e-158,1.04445753138738e-156,"80326","WNT10A","protein_coding","HGNC Symbol",4,"Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]"
"ENSG00000106809",2128.10430480321,-10.2445585365588,0.380189702690511,3.41334088015896e-158,1.17891939930452e-156,"4969","OGN","protein_coding","HGNC Symbol",4,"osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]"
"ENSG00000172985",1333.30458844448,6.63175732799349,0.247722105628953,3.55138798894313e-158,1.22474603908718e-156,"344558","SH3RF3","protein_coding","HGNC Symbol",1,"SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699]"
"ENSG00000228519",1163.56544352728,-3.94342183748603,0.147810251374071,5.10738675674328e-158,1.75869743071567e-156,"NA","AC097263.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"RAN binding protein 1 pseudogene"
"ENSG00000226421",612.445419074768,-7.04168380220516,0.262865223414724,1.24071043722248e-157,4.26587639785983e-156,"NA","SLC25A5P5","processed_pseudogene","HGNC Symbol",1,"solute carrier family 25 member 5 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:511]"
"ENSG00000228938",530.492670052339,-6.29651199438382,0.235426751067737,2.33634371398902e-157,8.02086120155929e-156,"NA","SNRPD2P1","processed_pseudogene","HGNC Symbol",1,"small nuclear ribonucleoprotein D2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31459]"
"ENSG00000105810",3611.3927760695,2.56213793545067,0.0961980415166102,4.58706909689439e-157,1.57241422645794e-155,"1021","CDK6","protein_coding","HGNC Symbol",5,"cyclin dependent kinase 6 [Source:HGNC Symbol;Acc:HGNC:1777]"
"ENSG00000123485",1363.74431778915,7.29543703040916,0.273483656717351,5.00076554213346e-157,1.71165633173773e-155,"55355","HJURP","protein_coding","HGNC Symbol",9,"Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]"
"ENSG00000226650",479.657135771044,-5.35837690841571,0.2011664668967,6.63177683486855e-157,2.26651893922229e-155,"285643","KIF4B","protein_coding","HGNC Symbol",1,"kinesin family member 4B [Source:HGNC Symbol;Acc:HGNC:6322]"
"ENSG00000126777",7422.44755473518,2.53235528423809,0.0951964955604145,1.01102038816114e-156,3.4501637461463e-155,"3895","KTN1","protein_coding","HGNC Symbol",25,"kinectin 1 [Source:HGNC Symbol;Acc:HGNC:6467]"
"ENSG00000196628",7296.06098384152,-3.13842601506596,0.118095342087151,1.53253029113404e-156,5.22203978307314e-155,"6925","TCF4","protein_coding","HGNC Symbol",90,"transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]"
"ENSG00000230629",1680.67595514967,-2.50410807274758,0.0942033258569989,1.7672395405795e-156,6.0128284219717e-155,"NA","RPS23P8","processed_pseudogene","HGNC Symbol",1,"ribosomal protein S23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35982]"
"ENSG00000122687",847.832297585509,5.86875150501387,0.220880516056973,6.68139060435987e-156,2.26988314728476e-154,"29960","MRM2","protein_coding","HGNC Symbol",5,"mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]"
"ENSG00000103202",1456.84898138715,3.39808569409356,0.128052671262372,7.06574974043129e-156,2.396895491442e-154,"4833","NME4","protein_coding","HGNC Symbol",12,"NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]"
"ENSG00000111348",1177.82772340554,3.67675862253426,0.138723931046872,7.42824256502325e-156,2.51612429910209e-154,"397","ARHGDIB","protein_coding","HGNC Symbol",9,"Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]"
"ENSG00000178202",1295.27191726418,2.94017325228853,0.110850263974782,8.06130513138681e-156,2.72651253554905e-154,"143888","POGLUT3","protein_coding","HGNC Symbol",6,"protein O-glucosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28496]"
"ENSG00000223599",1189.35876406877,-8.99205199407306,0.337380843528403,9.54756020738798e-156,3.22442011145958e-154,"NA","AL513523.3","processed_pseudogene","Clone-based (Ensembl) gene",1,"adipose differentiation-related protein (ADFP) pseudogene"
"ENSG00000249129",573.707273498077,-6.12018158086,0.230024488785436,9.61491679514148e-156,3.24237149827297e-154,"NA","SUDS3P1","processed_pseudogene","HGNC Symbol",1,"SDS3 homolog, SIN3A corepressor complex component pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44000]"
"ENSG00000172115",2287.85121974291,5.14652442346463,0.194498806397563,1.13231183005672e-155,3.81278452510249e-154,"54205","CYCS","protein_coding","HGNC Symbol",4,"cytochrome c, somatic [Source:HGNC Symbol;Acc:HGNC:19986]"
"ENSG00000077585",3096.96196609428,-3.04191265156037,0.114885770290391,2.13189198271351e-155,7.16805507589831e-154,"7107","GPR137B","protein_coding","HGNC Symbol",5,"G protein-coupled receptor 137B [Source:HGNC Symbol;Acc:HGNC:11862]"
"ENSG00000145623",741.478598565505,4.27887230507806,0.161648980048087,7.20652180554751e-155,2.41948371795073e-153,"9180","OSMR","protein_coding","HGNC Symbol",5,"oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]"
"ENSG00000227615",4962.16618643105,-3.12135508218939,0.118216593604381,1.51533350997828e-154,5.08003877133689e-153,"NA","AP001324.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein S12 (RPS12) pseudogene"
"ENSG00000102038",1473.57324987058,7.33070451544494,0.277357191223193,1.6055333747494e-154,5.37453474274617e-153,"6594","SMARCA1","protein_coding","HGNC Symbol",5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]"
"ENSG00000162490",665.254179841151,4.57173410848974,0.173313383404645,3.71794048402105e-154,1.24276107247731e-152,"374946","DRAXIN","protein_coding","HGNC Symbol",1,"dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]"
"ENSG00000101346",2191.30456347269,3.29656380675316,0.125019179613574,3.91876569814443e-154,1.30797398959996e-152,"23509","POFUT1","protein_coding","HGNC Symbol",5,"protein O-fucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14988]"
"ENSG00000123146",1002.69598193879,2.88897260743279,0.109541493549966,5.24968967101025e-154,1.74964109765203e-152,"976","ADGRE5","protein_coding","HGNC Symbol",16,"adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711]"
"ENSG00000229161",600.519258055944,-4.48761554517075,0.170713941139888,5.88567161676987e-154,1.95874465030402e-152,"NA","TCP1P1","unprocessed_pseudogene","HGNC Symbol",1,"t-complex 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11659]"
"ENSG00000237991",630.126986471029,-3.63765861875744,0.137994856500049,6.05321765054204e-154,2.01157145504912e-152,"NA","RPL35P1","processed_pseudogene","HGNC Symbol",1,"ribosomal protein L35 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:36695]"
"ENSG00000132967",2733.67825889939,-2.97069740753702,0.112749596223219,6.07488356617956e-154,2.01583709034708e-152,"NA","HMGB1P5","transcribed_processed_pseudogene","HGNC Symbol",2,"high mobility group box 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:4997]"
"ENSG00000197451",12859.3137886867,-1.98677345710286,0.0753404243595503,6.41094558395204e-154,2.12426542353592e-152,"3182","HNRNPAB","protein_coding","HGNC Symbol",8,"heterogeneous nuclear ribonucleoprotein A/B [Source:HGNC Symbol;Acc:HGNC:5034]"
"ENSG00000167283",2656.58185952762,-2.07035009384892,0.0785616299139594,9.8819160526086e-154,3.26962526784137e-152,"10632","ATP5MG","protein_coding","HGNC Symbol",8,"ATP synthase membrane subunit g [Source:HGNC Symbol;Acc:HGNC:14247]"
"ENSG00000114166",1594.60291670119,-2.94225802402291,0.111825880828679,1.34238619880803e-153,4.43511966986791e-152,"8850","KAT2B","protein_coding","HGNC Symbol",5,"lysine acetyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:8638]"
"ENSG00000204371",7725.81497794655,-1.82673383333667,0.0693487839488736,1.40689140974731e-153,4.641521804123e-152,"10919","EHMT2","protein_coding","HGNC Symbol",12,"euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]"
"ENSG00000163565",1300.28907359465,7.49145814671621,0.2840220921279,1.75294914013263e-153,5.77486708069667e-152,"3428","IFI16","protein_coding","HGNC Symbol",14,"interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]"
"ENSG00000135452",963.932648874577,-2.80517699444704,0.106680524999722,2.26453203997302e-153,7.44946202774985e-152,"6302","TSPAN31","protein_coding","HGNC Symbol",14,"tetraspanin 31 [Source:HGNC Symbol;Acc:HGNC:10539]"
"ENSG00000176771",733.386379967026,5.26701525809107,0.200262479306434,3.39883097773344e-153,1.1164792981533e-151,"344148","NCKAP5","protein_coding","HGNC Symbol",9,"NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]"
"ENSG00000233830",1189.93972411011,-2.60554608142795,0.0990942195506317,3.63159740554081e-153,1.19122656276576e-151,"NA","EIF4HP1","processed_pseudogene","HGNC Symbol",1,"eukaryotic translation initiation factor 4H pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49035]"
"ENSG00000244879",1051.67133984839,6.77760617662284,0.256854298356457,4.3480198489029e-153,1.42417924175686e-151,"NA","GABPB1-AS1","lncRNA","HGNC Symbol",11,"GABPB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44157]"
"ENSG00000233588",533.259348486826,-5.13414326484573,0.195120172594597,6.33319887831206e-153,2.07144599415278e-151,"NA","CYP51A1P2","processed_pseudogene","HGNC Symbol",1,"cytochrome P450 family 51 subfamily A member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:20251]"
"ENSG00000101439",1201.99096439774,6.72894878280317,0.256168731707338,9.66529175276758e-153,3.15677554671937e-151,"1471","CST3","protein_coding","HGNC Symbol",3,"cystatin C [Source:HGNC Symbol;Acc:HGNC:2475]"
"ENSG00000134574",1212.10547261312,3.56477857245669,0.135794137396099,1.00459314790875e-152,3.27640879525096e-151,"1643","DDB2","protein_coding","HGNC Symbol",16,"damage specific DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2718]"
"ENSG00000196935",857.539008388783,3.94068948527492,0.149981356772534,1.29189932313101e-152,4.20742675421981e-151,"57522","SRGAP1","protein_coding","HGNC Symbol",7,"SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]"
"ENSG00000130429",3204.69003259869,-2.42232165545884,0.0923181542033278,1.67012182897248e-152,5.43146458054726e-151,"10095","ARPC1B","protein_coding","HGNC Symbol",22,"actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]"
"ENSG00000142166",791.60374038747,6.09364553565657,0.23175890931188,1.67623262733117e-152,5.44358334025185e-151,"3454","IFNAR1","protein_coding","HGNC Symbol",7,"interferon alpha and beta receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:5432]"
"ENSG00000107854",5846.04438832155,-2.09217140151105,0.0797326469985083,1.79576467678317e-152,5.82348118905677e-151,"80351","TNKS2","protein_coding","HGNC Symbol",1,"tankyrase 2 [Source:HGNC Symbol;Acc:HGNC:15677]"
"ENSG00000105419",1107.50336371303,3.80030850684648,0.144884983329532,2.47280438998204e-152,8.0076771947929e-151,"56917","MEIS3","protein_coding","HGNC Symbol",14,"Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]"
"ENSG00000163923",708.26677183264,5.46630860948,0.208138899826419,2.50773157193003e-152,8.10927928996638e-151,"116832","RPL39L","protein_coding","HGNC Symbol",3,"ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]"
"ENSG00000231831",520.486121017187,-4.62041371680618,0.176248988709314,3.54605878637828e-152,1.14507103384747e-150,"NA","MTHFD1P1","processed_pseudogene","HGNC Symbol",1,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7433]"
"ENSG00000235636",486.389516142568,-4.4453465358399,0.169928465936764,4.24518380295228e-152,1.36889189578249e-150,"NA","NUS1P1","processed_pseudogene","HGNC Symbol",1,"NUS1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38472]"
"ENSG00000122863",976.372457361156,3.40210450007729,0.129911921971176,5.11216517535655e-152,1.64613160724104e-150,"9469","CHST3","protein_coding","HGNC Symbol",1,"carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]"
"ENSG00000137337",1849.46003695004,3.04409611226379,0.116332100336723,7.73862837435041e-152,2.48835050403408e-150,"9656","MDC1","protein_coding","HGNC Symbol",9,"mediator of DNA damage checkpoint 1 [Source:HGNC Symbol;Acc:HGNC:21163]"
"ENSG00000196155",1431.30927615455,4.43979766154838,0.169935863435101,1.29766243063182e-151,4.16675573717644e-150,"25894","PLEKHG4","protein_coding","HGNC Symbol",15,"pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]"
"ENSG00000077274",1318.60596681424,-9.2922370875766,0.352730603931072,1.92074968737454e-151,6.15880833746641e-150,"827","CAPN6","protein_coding","HGNC Symbol",1,"calpain 6 [Source:HGNC Symbol;Acc:HGNC:1483]"
"ENSG00000165233",2057.2734316748,-2.74174264649377,0.104942419915249,2.29027480500138e-151,7.33337640928212e-150,"84270","CARD19","protein_coding","HGNC Symbol",9,"caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148]"
"ENSG00000213371",546.487553116016,-4.76235969402715,0.182553766164648,4.87557592664072e-151,1.5589551597368e-149,"NA","NAP1L1P3","processed_pseudogene","HGNC Symbol",1,"nucleosome assembly protein 1 like 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38007]"
"ENSG00000165138",833.134637925531,3.91146661081686,0.149788279577212,5.48052614239176e-151,1.74993582980145e-149,"203286","ANKS6","protein_coding","HGNC Symbol",7,"ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]"
"ENSG00000239443",570.908834723285,-4.66637724798658,0.17858305159548,8.22409699631973e-151,2.62229238025111e-149,"NA","PABPC1P10","processed_pseudogene","HGNC Symbol",1,"poly(A) binding protein cytoplasmic 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:37992]"
"ENSG00000234981",502.856329136928,-6.70866475723779,0.256767754170846,9.5070072985095e-151,3.02712659170114e-149,"NA","AC244034.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"ribosomal protein L7a (RPL7A) pseudogene"
"ENSG00000266989",2613.22416008648,-10.7471990503736,0.408610573014058,1.08764989313194e-150,3.45836310030672e-149,"NA","FTLP5","processed_pseudogene","HGNC Symbol",1,"ferritin light chain pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:37953]"
"ENSG00000240695",481.671219419655,-5.27904324054066,0.202436625549224,1.72151085261714e-150,5.46621596178711e-149,"NA","AC117382.1","processed_pseudogene","Clone-based (Ensembl) gene",1,"DnaJ (Hsp40) homolog, subfamily C, member 8 (DNAJC8) pseudogene"
"ENSG00000197965",1459.60133545526,2.81625276798869,0.108112369742472,1.74159824171842e-150,5.52231775811549e-149,"9019","MPZL1","protein_coding","HGNC Symbol",11,"myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]"
"ENSG00000177383",652.811457647939,5.04075251253325,0.193379509498747,2.26042728940305e-150,7.15749722844267e-149,"64110","MAGEF1","protein_coding","HGNC Symbol",1,"MAGE family member F1 [Source:HGNC Symbol;Acc:HGNC:29639]"
"ENSG00000186185",2609.61801170195,2.28663542152665,0.0878058873866944,2.91644117789683e-150,9.22193242262945e-149,"146909","KIF18B","protein_coding","HGNC Symbol",4,"kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]"
"ENSG00000154144",2123.70698736414,-2.37050231579368,0.0911364912723275,5.93543488238424e-150,1.87421823464498e-148,"84897","TBRG1","protein_coding","HGNC Symbol",10,"transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]"
