"comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KO","padj_mouse_KO","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KO","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0000302","response to reactive oxygen species","either",0.05,"shared positive",0.51886132426129,0.51886132426129,1.09562989357058,1.61449121783187,0.63602917550286,0.018119436594263,"20657/19272/16174/12955/12876/71785/19252/19053/13614/12631/20779/16649/12333/12368/108655/56426/21672/19697/14360/11502/16193/20655/12795/93692/13605/16819/19305/17392/26419/18124/14297/12460/12043/19275/11757/54683/17246/20541/20845/27050/56349","12842/23876/66725/12833/68015/19275/11815/15234/16600/76251/21974/230784/27050/14158/12333/14694/26362/12176/13629/11651/68943/14870/68020/16174/20852/17392/16952/26408/11792/22166/18214/15499/50721/54683/16819/12955/20657/18595/26398/108954/14088/26420/93686/269254/16598/18024/18294/18104/11826/108655/20779/26419/11350/68992/13078/18477/11758/59041/16881/16818/14281/15251/71785/14360/21672/14775/11839/18596/19252/57320","GO:0000302","GO:0000302","GO:0000302","response to reactive oxygen species","response to reactive oxygen species","response to reactive oxygen species",-0.968533858678085,0.783244826583143,1.7418553104013,-0.106102464998844,0.196522962230073,TRUE,FALSE,FALSE,"19060/30951/19156/101476/14281/26420/17295/68015/22658/15586/14528/11826/12578/328572/56208/23876/75747/16600/93692/15234/15499/26408/18104/16952/105787/93686/66725/22228/114886/18214/12842/12833/18750/18596/19261/13617/56532",-2.06416375224866,0.51886132426129,-2.58302507650995,2.06416375224866,0.51886132426129,2.58302507650995,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0006979","response to oxidative stress","either",0.05,"shared positive",0.51849685347027,0.51849685347027,1.13967828402673,1.658175137497,0.528113291189205,0.000760733674532928,"19225/54720/20657/19272/108737/16174/54338/15925/12955/12876/50527/71785/14782/19252/19053/13614/18484/13870/110355/12631/15112/21898/20779/16649/29819/12333/19122/12368/67116/30940/211329/229731/108655/56426/12159/18227/26395/21672/19697/14360/11502/16193/20655/12795/93692/13605/18033/16819/19224/19305/17392/69675/26419/17250/18124/14297/19167/15369/12460/72774/12846/12043/12488/80795/19275/16452/23825/26442/11757/54683/234371/17246/20541/11352/74287/20845/19365/27050/56349","26570/12842/23876/66725/14118/12833/68015/19275/50527/53618/14381/11815/15234/320183/22059/16600/14782/17387/20856/76251/21974/26444/230784/27050/17250/67452/14158/12333/19224/19225/14694/71712/26362/12176/13629/331374/78771/11651/68943/14870/13870/68020/18779/16174/20852/74142/217069/17392/16952/26408/15926/71701/76454/18484/108737/56473/11792/22166/18214/74777/15499/64704/50721/50868/76650/104156/268373/54683/16819/69675/382985/26395/12955/50493/17025/20657/27419/18595/26398/108954/69568/53381/14629/11820/14088/26420/93686/59047/20909/269254/226090/21898/269356/66628/625249/16598/18024/11865/11666/19164/170719/18294/18104/11826/108655/15925/20779/11911/26419/50883/29819/14630/11350/68992/227743/13078/18477/11758/59041/16881/19167/16818/211651/14281/229731/67689/22427/15251","GO:0006979","GO:0006979","GO:0006979","response to oxidative stress","response to oxidative stress","response to oxidative stress",-1.05253601277759,0.629815639050692,3.11876735889926,-0.200786559531341,0.277272902351512,TRUE,FALSE,FALSE,"268373/16881/50880/12850/68992/11911/74347/12226/11977/18174/14381/66628/19060/30951/382985/19156/101476/14281/71712/26420/11666/17295/22594/56615/12325/68015/11820/22658/15586/14528/67689/11826/26446/19175/12578/328572/56208/23876/65106/22433/74777/75747/56438/67305/16600/93692/15234/211651/15499/26408/18104/16952/320183/66841/105787/93686/104156/18779/18619/66725/11865/11927/17395/22228/114886/18214/78771/223921/12842/12833/18750/12494/70790/17309/18596/19261/13617/56532/13819/331374",-2.19221429680432,0.51849685347027,-2.71071115027459,2.19221429680432,0.51849685347027,2.71071115027459,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0051304","chromosome separation","either",0.05,"shared negative",-0.50406024846172,0.50406024846172,-1.20244870156923,-1.70650895003095,0.5936079025767,0.0293062920454483,"76044/68298/17120/66591/70799/219114/14841/101706/11799/214444/67052/19357/67629/21975/66156/170472/21973/11920/70385/208628/105988/20877/52683/68501","214444/101706/76044/52683/66977/26951/66591/74335/14211/107995/12237/218914/24010/21975/215387/382073/219114/52696/105988/12235/268697/229841/11799/11789/70385/52276/16319/68501/12236","GO:0051304","GO:0051304","GO:0051304","chromosome separation","chromosome separation","chromosome separation",-0.872362956942763,0.878023716790243,-1.53303912683862,-0.0564937529640349,-0.226500326019783,TRUE,FALSE,FALSE,"21973/208628/105988/17120/68501/67629/170472/66156/19357/11799/70385/52683",0.330085744626467,-0.50406024846172,0.834145993088187,0.330085744626467,0.50406024846172,0.834145993088187,"all negative"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0044403","biological process involved in symbiotic interaction","either",0.05,"shared positive",0.50292090290426,0.50292090290426,1.18598671020792,1.68890761311218,0.554967666078777,0.0234755033783698,"14063/52118/14825/67778/68942/19294/13194/110355/18550/16337/78610/208884/20479/116733/17254/66700/58998/15587/16410/12015/20516/15516/18145/22088/19775/319236/13858/12215/14265/19349/234852/30960","55932/20128/236573/69550/209387/229900/18828/14469/22088/18186/53413/67778/52009/22359/26362/319236/17254/76681/13194/11987/14268/217069/13858/20516/233979/16971/208092/56491/30960","GO:0044403","GO:0044403","GO:0044403","biological process involved in symbiotic interaction","biological process involved in symbiotic interaction","biological process involved in symbiotic interaction",0.999036130669567,0.721198002436706,1.62938508651214,0.141945484850242,0.2557323193145,TRUE,FALSE,FALSE,"14063/14114/14825/19294/52118/18145/78610/16337/12125/110355/319236/80743/20479/252972/16410/18550/67778/76681/13194/228545/19775/66371/76959/15516/20128/17254/18711/116733",-0.186950579538353,0.50292090290426,-0.689871482442613,0.186950579538353,0.50292090290426,0.689871482442613,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0007059","chromosome segregation","either",0.05,"shared negative",-0.50059734490014,0.50059734490014,-1.01565590057851,-1.51625324547865,0.745727353859884,0.00471487293894476,"22137/18140/381293/66385/381306/225745/16211/67733/73139/72787/76044/270058/68298/69737/108907/232933/66713/12877/17120/68767/66591/70799/219114/69928/22210/19428/14841/101706/68617/73738/104318/56742/217232/67177/17350/26934/66140/11799/223593/71175/67811/214444/67052/108911/19357/67629/83431/12704/21975/83796/67139/66156/329152/237911/20892/211651/170472/21973/11920/77044/83797/70385/26886/208628/70218/54141/57376/105988/56208/209011/20877/66176/52683/68501/23834/223499/19183/13494/20185/208092/12189/103733/223921/328580/67300/66570/15511","101706/67177/101994/227707/52504/76044/72199/74201/66371/18221/52683/68942/66385/71819/66977/71846/76478/232933/26951/26934/68549/16569/106042/66591/66578/74335/68724/209011/54204/76123/14211/20892/71988/107995/83431/76499/57261/12237/218914/68523/12704/24010/228421/12316/26371/16571/72776/70012/21975/23834/320706/215387/66934/382073/219114/52696/20460/100502766/77053/105988/14579/22196/54141/226026/12235/212307/17345/268697/16551/13605/108912/229841/110033/21749/22385/108907/12534/29861/78610/213389/16580/68767/72119/66140/11799/11789/12189/193740/218977/67300/70385/18005/70218/381318/70466/52276/67166/100732/68183/16319/108000/68501/12236/233406/20878/78906/15511","GO:0007059","GO:0007059","GO:0007059","chromosome segregation","chromosome segregation","chromosome segregation",-0.71242628259865,1,-2.32653000656583,0,-0.127419926357482,TRUE,FALSE,FALSE,"83431/66713/78267/12237/12055/70218/11920/66140/71709/22137/20586/71175/67037/21976/12189/106042/24086/108911/20587/71846/83796/56742/66993/67300/21973/83797/54141/67139/77044/217449/73738/208628/26934/105988/73139/104318/17120/56208/68501/217232/66176/67629/72787/23834/103733/381678/170472/193385/20185/223499/211651/26886/66156/67811/19357/57376/20892/74237/13494/11799/70385/329152/328580/19183/208092/52683/223921/66570",0.30322961797986,-0.50059734490014,0.80382696288,0.30322961797986,0.50059734490014,0.80382696288,"all negative"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0007052","mitotic spindle organization","either",0.05,"shared negative",-0.50033638258086,0.50033638258086,-1.16574705804086,-1.66608344062172,0.596373862499876,0.0220585793284091,"101706/18080/56742/13191/26934/11799/67811/233064/67052/18541/70235/26886/20877/66176/13494/208092/103733/223921/68519/67300/320165/15511","13006/103768/13424/99412/50850/101706/74201/66371/18221/68942/320165/71819/66977/232933/26934/16569/106042/76123/107995/76499/16571/72776/20460/100502766/20620/66711/75786/268697/16551/229841/16580/233064/72119/11799/193740/218977/67300/18005/70466/52276/16319/233406/20878/78906/15511","GO:0007052","GO:0007052","GO:0007052","mitotic spindle organization","mitotic spindle organization","mitotic spindle organization",-0.679207705069098,1,-1.65642246151054,0,-0.224481398788495,TRUE,FALSE,FALSE,"71877/56742/18080/67300/26934/66176/103733/193385/26886/67811/13494/11799/208092/223921/68519",0.486539352971762,-0.50033638258086,0.986875735552622,0.486539352971762,0.50033638258086,0.986875735552622,"all negative"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0007254","JNK cascade","either",0.05,"shared negative",-0.47590211901349,0.47590211901349,-1.12999182769843,-1.60589394671192,0.607571236323211,0.020072723793574,"53608/71751/13866/22032/23882/56310/27206/12411/22422/192656/18472/13838/381812/70834/22418/245527/26420/216965/50932/56208/26404/17240/20185/13132/215653/224014/19099/26365/19261/13543","332579/52065/22030/70834/72349/52521/22026/14219/26564/14013/26403/98432/269881/81877/13614/17283/12928/11596/22034/59036/211323/59009/26412/15502/15258/68339/381921/19246/26390/65020/330177/30957/16476/63953/18816/19099/18626/26401/17873/23882","GO:0007254","GO:0007254","GO:0007254","JNK cascade","JNK cascade","JNK cascade",0.978777379961248,0.76004684418146,-1.6973936913762,0.119159639900044,-0.216402794720048,TRUE,FALSE,FALSE,"14063/17948/14806/17952/21987/330938/21934/68339/52065/98432/59009/19735/13163/26403/66734/68235/74256/81877/22034/237353",2.10876920765968,-0.47590211901349,2.58467132667317,2.10876920765968,0.47590211901349,2.58467132667317,"mixed or incomplete"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0000280","nuclear division","either",0.05,"shared negative",-0.46095003817535,0.46095003817535,-1.08994135059894,-1.55089138877429,0.635434543454345,0.00213058129257243,"22137/18140/381293/18023/66515/16211/68053/12323/73139/72787/229776/76044/234396/12537/68298/108907/232933/66713/12877/17120/68767/66591/19361/70799/219114/69928/22210/19428/18591/14841/101706/20698/56742/19355/67177/17350/21803/26934/66140/19366/11799/223593/71175/67811/214444/14183/67052/104806/19357/114714/67629/83431/12704/22187/67139/12223/66156/15499/54611/237911/22418/20892/60530/105837/211651/18032/66214/21973/11920/216810/70385/208628/70218/54141/105988/56208/209011/20877/66176/52683/268465/78309/68501/223499/19183/13494/208092/54427/103733/19364/223921/67300/18596/15511","93759/19362/71678/50505/73420/68953/70099/93762/26428/67121/13006/103768/21802/99412/50850/67139/218294/381293/214444/101706/67177/101994/230700/227707/76044/74201/72549/66371/18221/52683/68942/71819/58994/66977/23997/12537/71846/232933/26951/26934/68549/74666/18591/16569/106042/66591/74335/209011/71711/54204/14211/20892/107995/83431/12390/76499/12237/52864/218914/12704/24010/228421/14184/12316/16571/60611/70012/215387/57746/219114/52696/66197/83946/13614/17864/22629/100502766/16973/77053/105988/54141/328440/12235/17345/268697/16551/235559/108912/229841/110033/21749/22385/20399/108907/12534/67655/213389/16580/68767/72119/66140/11799/11789/193740/22697/67300/70385/18005/229776/70218/381318/70466/52276/12317/16319/68501/12159/12236/233406/20878/78906/15511","GO:0000280","GO:0000280","GO:0000280","nuclear division","nuclear division","nuclear division",-0.790978005838146,0.996256773672441,-2.67150189059186,-0.00162871276414982,-0.196929179776686,TRUE,FALSE,FALSE,"67300/21973/54141/67139/208628/26934/105988/73139/17120/56208/68501/66176/268465/67629/72787/103733/381678/193385/19355/60530/223499/211651/15499/105837/66156/67811/19357/20892/13494/11799/70385/12223/66214/19183/19364/208092/52683/22418/223921/16878/54611/54427/18596",0.298963344760794,-0.46095003817535,0.759913382936144,0.298963344760794,0.46095003817535,0.759913382936144,"all negative"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0005996","monosaccharide metabolic process","either",0.05,"shared positive",0.44967633006292,0.44967633006292,1.09984954962426,1.54952587968718,0.640361786319955,0.0179406133269238,"16592/54338/28146/50527/11677/14873/18563/18648/14718/18706/19045/252870/11910/12952/13194/18655/20779/228026/16337/14595/14571/384783/225913/16193/15275/69181/16332/58801/319801/18166/15277/227358/140858/18597/11674/18746/20411/68214/236900/170768/74246/93759/21991/12912/18639/70974/67800/22278/12015/74155/72674/108155/16828/68734","74551/14119/18641/246730/108682/74155/12041/16010/228026/243853/67800/14118/14635/68401/50527/14873/14381/23960/11815/110208/16009/14751/230784/67863/381694/102093/19895/22601/11651/17158/140484/75578/11674/13194/108155/16828/56745/23961/225913/66294/100198/67389/74777/18113/77590/54128/50721/235339/72141/72157/78653/73744/14629/53893/17160/105651/18597/14433/13808/210973/14534","GO:0005996","GO:0005996","GO:0005996","monosaccharide metabolic process","monosaccharide metabolic process","monosaccharide metabolic process",1.12571157583875,0.467939110639435,1.74616271402629,0.329810654690188,0.193574592564029,TRUE,FALSE,FALSE,"11677/58801/18563/54338/19883/319625/18113/14873/320706/20779/12952/329506/20322/319801/11910/228026/17159/16337/56421/236900/14118/19045/14718/114643/170768/23961/14571/50527/16592/17160/74577/22591/18648/15277/12912/384783/140858/252870/20411/74246/212980/16889/68734/269952/75805/13194/28146/93759/246730/74155/15275/225913/110524/18640/16367",0.02586202621449,0.44967633006292,-0.42381430384843,0.02586202621449,0.44967633006292,0.42381430384843,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0098869","cellular oxidant detoxification","either",0.05,"shared positive",0.44959121667782,0.44959121667782,1.30617082076776,1.75576203744558,0.513020252372263,0.0473463655931892,"19225/20657/14873/14782/69227/21672/20655/19224/114584/69675/12460/11757/54683/15439/68214","12870/23876/14873/14782/230784/19224/19225/211666/14870/15439/22166/76650/232223/54683/69675/68312/50493/20657/53381/14088/11690/625249/18024/14869/18104","GO:0098869","GO:0098869","GO:0098869","cellular oxidant detoxification","cellular oxidant detoxification","cellular oxidant detoxification",1.28699151351625,0.374464844155694,1.32471335274101,0.426588948874709,0.289865490015068,TRUE,FALSE,FALSE,"20657/19225/19224/64292/14782/14873/54683/22166/12359/11757/21672/12460/140742/70564/18115/60599/76650",-0.0191793072515101,0.44959121667782,-0.46877052392933,0.0191793072515101,0.44959121667782,0.46877052392933,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0007088","regulation of mitotic nuclear division","either",0.05,"shared negative",-0.37557062766896,0.37557062766896,-1.27582440534993,-1.65139503301889,0.513020252372263,0.0430838744290564,"22680/74335/20399/12649/52563/107995/14184/18817/24010/98733/12236/107047/66468/83946/17345/57028/22137/18023/66515/12537/108907/17120/66591/70799/219114/18591/14841/20698/11799/214444/14183/67052/19357/67629/12223/66156/105837/11920/216810/70385/208628/20877/78309/68501/103733/18596","58994/66977/12537/26951/18591/66591/74335/107995/12390/12237/24010/14184/219114/52696/83946/13614/22629/16973/12235/17345/268697/108912/229841/20399/108907/11799/11789/70385/52276/16319/68501/12159/12236","GO:0007088","GO:0007088","GO:0007088","regulation of mitotic nuclear division","regulation of mitotic nuclear division","regulation of mitotic nuclear division",-0.946840999054318,0.798679019701767,-1.36568524856116,-0.0976277237901725,-0.289865490015068,TRUE,FALSE,FALSE,"18591/12237/11920/12649/18023/20399/22137/98733/57028/17295/208628/17120/68501/67629/103733/105837/66156/19357/11799/70385/12223/18596",0.328983406295612,-0.37557062766896,0.704554033964572,0.328983406295612,0.37557062766896,0.704554033964572,"all negative"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0000819","sister chromatid segregation","either",0.05,"shared negative",-0.27848341932577,0.27848341932577,-1.1829974749556,-1.46148089428137,0.547950736927115,0.0404566387469507,"68298/108907/232933/17120/66591/70799/219114/19428/14841/101706/56742/217232/67177/26934/66140/11799/71175/67811/214444/67052/19357/67629/12704/83796/67139/66156/329152/21973/11920/77044/83797/70385/208628/70218/54141/57376/105988/56208/20877/66176/52683/68501/23834/13494/208092/103733/223921/67300/15511","13006/103768/99412/67139/381293/214444/101706/67177/101994/76044/74201/66371/18221/52683/68942/71819/66977/232933/26951/26934/16569/106042/66591/74335/14211/107995/76499/12237/218914/12704/24010/228421/16571/23834/215387/219114/52696/100502766/105988/54141/12235/268697/16551/229841/110033/22385/108907/12534/29861/16580/72119/66140/11799/11789/193740/67300/70385/18005/70218/381318/70466/52276/16319/68501/12236/233406/78906/15511","GO:0000819","GO:0000819","GO:0000819","sister chromatid segregation","sister chromatid segregation","sister chromatid segregation",-0.879343871932201,0.906078177982482,-1.39301020249183,-0.0428343290322088,-0.261258484658738,TRUE,FALSE,FALSE,"12237/12055/70218/11920/66140/22137/20586/71175/106042/20587/83796/56742/66993/67300/21973/83797/54141/67139/77044/208628/26934/105988/17120/56208/68501/217232/66176/67629/23834/103733/193385/66156/67811/19357/57376/13494/11799/70385/329152/208092/52683/223921",0.303653603023399,-0.27848341932577,0.582137022349169,0.303653603023399,0.27848341932577,0.582137022349169,"all negative"
